symbol,hgnc_id,num_unique_missense,num_unique_missense_vus
ELP4,HGNC:1171,9,0
ELP5,HGNC:30617,2,0
EMCN,HGNC:16041,1,0
EME1,HGNC:24965,1,0
EME2,HGNC:27289,3,0
EMG1,HGNC:16912,3,0
EMILIN2,HGNC:19881,5,0
EML1,HGNC:3330,3,0
EML5,HGNC:18197,1,0
EMSY,HGNC:18071,1,0
ENAH,HGNC:18271,2,0
ENDOG,HGNC:3346,3,0
ENDOU,HGNC:14369,1,0
ENDOV,HGNC:26640,1,0
ENGASE,HGNC:24622,2,0
ENPEP,HGNC:3355,3,0
ENPP3,HGNC:3358,2,0
ENTPD2,HGNC:3364,2,0
ENTPD6,HGNC:3368,1,0
ENTPD8,HGNC:24860,1,0
EP400,HGNC:11958,17,0
EPB41L2,HGNC:3379,1,0
EPB41L3,HGNC:3380,6,0
EPB41L5,HGNC:19819,2,0
EPHA1,HGNC:3385,2,0
EPHA10,HGNC:19987,2,0
EPHA3,HGNC:3387,2,0
EPHA4,HGNC:3388,2,0
EPHA8,HGNC:3391,2,0
EPHB2,HGNC:3393,7,0
EPHB4,HGNC:3395,5,0
EPHX2,HGNC:3402,1,0
EPN3,HGNC:18235,1,0
EPO,HGNC:3415,4,0
EPS8L3,HGNC:21297,1,0
EPSTI1,HGNC:16465,1,0
EPX,HGNC:3423,6,0
ERAP1,HGNC:18173,4,0
ERAP2,HGNC:29499,4,0
ERBB4,HGNC:3432,4,0
ERBIN,HGNC:15842,5,0
EREG,HGNC:3443,1,0
ERMAP,HGNC:15743,2,0
ERMN,HGNC:29208,1,0
ERMP1,HGNC:23703,2,0
ERN1,HGNC:3449,1,0
ERN2,HGNC:16942,1,0
ERO1B,HGNC:14355,1,0
ERRFI1,HGNC:18185,2,0
ERV3-1,HGNC:3454,1,0
ESD,HGNC:3465,1,0
ESF1,HGNC:15898,1,0
ESPL1,HGNC:16856,7,0
ESPNL,HGNC:27937,2,0
ESR1,HGNC:3467,7,0
ESR2,HGNC:3468,7,0
ESRP1,HGNC:25966,1,0
ESRP2,HGNC:26152,1,0
ESRRA,HGNC:3471,1,0
ESS2,HGNC:16817,3,0
ESX1,HGNC:14865,1,0
ETS2,HGNC:3489,2,0
ETV3L,HGNC:33834,2,0
ETV4,HGNC:3493,4,0
ETV5,HGNC:3494,1,0
ETV7,HGNC:18160,1,0
EVA1C,HGNC:13239,2,0
EVI2B,HGNC:3500,2,0
EVL,HGNC:20234,1,0
EVPL,HGNC:3503,3,0
EXD3,HGNC:26023,1,0
EXO1,HGNC:3511,4,0
EXO5,HGNC:26115,2,0
EXOC2,HGNC:24968,1,0
EXOC3,HGNC:30378,1,0
EXOC4,HGNC:30389,1,0
EXOC8,HGNC:24659,3,0
EXOSC9,HGNC:9137,1,0
EXPH5,HGNC:30578,18,0
EXTL3,HGNC:3518,4,0
EYA2,HGNC:3520,2,0
F2R,HGNC:3537,1,0
F3,HGNC:3541,6,0
FAAH,HGNC:3553,4,0
FAAH2,HGNC:26440,2,0
FAAP24,HGNC:28467,3,0
FABP3,HGNC:3557,2,0
FABP5,HGNC:3560,1,0
FABP6,HGNC:3561,1,0
FABP9,HGNC:3563,2,0
FAM107B,HGNC:23726,1,0
FAM110A,HGNC:16188,1,0
FAM111B,HGNC:24200,2,0
FAM120AOS,HGNC:23389,1,0
FAM124A,HGNC:26413,1,0
FAM133A,HGNC:26748,1,0
FAM135B,HGNC:28029,3,0
FAM13A,HGNC:19367,1,0
FAM151A,HGNC:25032,8,0
FAM171B,HGNC:29412,2,0
FAM183A,HGNC:34347,1,0
FAM186B,HGNC:25296,6,0
FAM189A1,HGNC:29075,1,0
FAM189A2,HGNC:24820,5,0
FAM193A,HGNC:16822,1,0
FAM222B,HGNC:25563,1,0
FAM234A,HGNC:14163,2,0
FAM43A,HGNC:26888,2,0
FAM53A,HGNC:31860,6,0
FAM83B,HGNC:21357,1,0
FAM83G,HGNC:32554,1,0
FAM90A1,HGNC:25526,4,0
FAM91A1,HGNC:26306,1,0
FAM9B,HGNC:18404,1,0
FANK1,HGNC:23527,1,0
FAP,HGNC:3590,3,0
FARP2,HGNC:16460,12,0
FARSB,HGNC:17800,3,0
FASTKD1,HGNC:26150,1,0
FASTKD3,HGNC:28758,1,0
FAT2,HGNC:3596,23,0
FAT3,HGNC:23112,6,0
FATE1,HGNC:24683,1,0
FBLIM1,HGNC:24686,2,0
FBLN2,HGNC:3601,2,0
FBP2,HGNC:3607,1,0
FBXL17,HGNC:13615,1,0
FBXL18,HGNC:21874,1,0
FBXL19,HGNC:25300,1,0
FBXO10,HGNC:13589,1,0
FBXO33,HGNC:19833,2,0
FBXO39,HGNC:28565,1,0
FBXO6,HGNC:13585,2,0
FBXO8,HGNC:13587,1,0
FBXW10,HGNC:1211,1,0
FBXW8,HGNC:13597,3,0
FCER1A,HGNC:3609,5,0
FCER2,HGNC:3612,1,0
FCGR2A,HGNC:3616,3,0
FCGR2B,HGNC:3618,1,0
FCGR3B,HGNC:3620,2,0
FCGRT,HGNC:3621,1,0
FCHSD2,HGNC:29114,1,0
FCN2,HGNC:3624,2,0
FCRL3,HGNC:18506,3,0
FCRL4,HGNC:18507,2,0
FCRL5,HGNC:18508,4,0
FCRL6,HGNC:31910,2,0
FCRLA,HGNC:18504,3,0
FDX2,HGNC:30546,3,0
FER,HGNC:3655,1,0
FER1L6,HGNC:28065,8,0
FES,HGNC:3657,1,0
FETUB,HGNC:3658,2,0
FEZ1,HGNC:3659,1,0
FEZF1,HGNC:22788,3,0
FEZF2,HGNC:13506,1,0
FFAR2,HGNC:4501,1,0
FFAR3,HGNC:4499,2,0
FFAR4,HGNC:19061,1,0
FGD2,HGNC:3664,4,0
FGD5,HGNC:19117,4,0
FGD6,HGNC:21740,2,0
FGF1,HGNC:3665,1,0
FGF13,HGNC:3670,1,0
FGF16,HGNC:3672,1,0
FGF17,HGNC:3673,1,0
FGF2,HGNC:3676,1,0
FGF20,HGNC:3677,3,0
FGF5,HGNC:3683,1,0
FGF9,HGNC:3687,3,0
FGFBP1,HGNC:19695,1,0
FGFR4,HGNC:3691,1,0
FGFRL1,HGNC:3693,7,0
FGL1,HGNC:3695,2,0
FHDC1,HGNC:29363,6,0
FHL3,HGNC:3704,1,0
FICD,HGNC:18416,1,0
FILIP1,HGNC:21015,6,0
FITM1,HGNC:33714,2,0
FKBP4,HGNC:3720,4,0
FKBP5,HGNC:3721,1,0
FLAD1,HGNC:24671,7,0
FLI1,HGNC:3749,5,0
FLII,HGNC:3750,4,0
FLOT2,HGNC:3758,1,0
FLRT2,HGNC:3761,1,0
FLT1,HGNC:3763,4,0
FLT3,HGNC:3765,12,0
FLYWCH1,HGNC:25404,2,0
FMO1,HGNC:3769,4,0
FMO2,HGNC:3770,4,0
FMO4,HGNC:3772,4,0
FMO5,HGNC:3773,2,0
FNBP1,HGNC:17069,1,0
FNBP4,HGNC:19752,7,0
FNDC1,HGNC:21184,6,0
FNDC3A,HGNC:20296,1,0
FNDC3B,HGNC:24670,1,0
FNIP2,HGNC:29280,2,0
FNTA,HGNC:3782,1,0
FOCAD,HGNC:23377,17,0
FOLH1,HGNC:3788,2,0
FOLR2,HGNC:3793,2,0
FOLR3,HGNC:3795,1,0
FOS,HGNC:3796,3,0
FOSB,HGNC:3797,1,0
FOSL1,HGNC:13718,1,0
FOXC2,HGNC:3801,13,0
FOXK1,HGNC:23480,1,0
FOXK2,HGNC:6036,6,0
FOXM1,HGNC:3818,5,0
FOXO3,HGNC:3821,2,0
FOXP4,HGNC:20842,2,0
FOXQ1,HGNC:20951,1,0
FPR2,HGNC:3827,1,0
FRAT2,HGNC:16048,1,0
FRG1,HGNC:3954,1,0
FRG2B,HGNC:33518,2,0
FRMD4A,HGNC:25491,5,0
FRMD4B,HGNC:24886,1,0
FRMD5,HGNC:28214,1,0
FRMPD1,HGNC:29159,3,0
FRMPD2,HGNC:28572,2,0
FRMPD3,HGNC:29382,1,0
FRS3,HGNC:16970,2,0
FRY,HGNC:20367,11,0
FRZB,HGNC:3959,1,0
FSCB,HGNC:20494,3,0
FSIP1,HGNC:21674,1,0
FSIP2,HGNC:21675,1,0
FST,HGNC:3971,3,0
FSTL4,HGNC:21389,2,0
FUT11,HGNC:19233,2,0
FUT2,HGNC:4013,1,0
FUT3,HGNC:4014,1,0
FUT4,HGNC:4015,2,0
FUT5,HGNC:4016,2,0
FUT7,HGNC:4018,2,0
FUZ,HGNC:26219,4,0
FXR1,HGNC:4023,1,0
FXR2,HGNC:4024,2,0
FXYD2,HGNC:4026,4,0
FYN,HGNC:4037,1,0
FZD2,HGNC:4040,5,0
FZD5,HGNC:4043,4,0
FZD7,HGNC:4045,1,0
GAB2,HGNC:14458,2,0
GAB3,HGNC:17515,1,0
GABBR1,HGNC:4070,1,0
GABRA3,HGNC:4077,1,0
GABRA4,HGNC:4078,1,0
GABRA5,HGNC:4079,2,0
GABRE,HGNC:4085,2,0
GABRG3,HGNC:4088,1,0
GABRR2,HGNC:4091,2,0
GAD2,HGNC:4093,4,0
GADD45GIP1,HGNC:29996,1,0
GAK,HGNC:4113,5,0
GAL3ST4,HGNC:24145,5,0
GALNT10,HGNC:19873,1,0
GALNT11,HGNC:19875,3,0
GALNT14,HGNC:22946,1,0
GALNT4,HGNC:4126,2,0
GALNT6,HGNC:4128,2,0
GALNT8,HGNC:4130,4,0
GALNTL5,HGNC:21725,5,0
GALR2,HGNC:4133,3,0
GANC,HGNC:4139,2,0
GAPDHS,HGNC:24864,1,0
GAPT,HGNC:26588,1,0
GAPVD1,HGNC:23375,2,0
GAS2L3,HGNC:27475,3,0
GAS6,HGNC:4168,5,0
GAS7,HGNC:4169,1,0
GASK1A,HGNC:24485,1,0
GAST,HGNC:4164,1,0
GATB,HGNC:8849,1,0
GBP5,HGNC:19895,2,0
GBP6,HGNC:25395,3,0
GBX2,HGNC:4186,1,0
GC,HGNC:4187,3,0
GCC2,HGNC:23218,3,0
GCFC2,HGNC:1317,1,0
GCG,HGNC:4191,1,0
GCLC,HGNC:4311,3,0
GDF10,HGNC:4215,1,0
GDF15,HGNC:30142,2,0
GDF7,HGNC:4222,2,0
GDI2,HGNC:4227,1,0
GDPD2,HGNC:25974,1,0
GEM,HGNC:4234,2,0
GEMIN4,HGNC:15717,15,0
GEMIN8,HGNC:26044,1,0
GFI1B,HGNC:4238,8,0
GFRA1,HGNC:4243,1,0
GFRA2,HGNC:4244,1,0
GGH,HGNC:4248,1,0
GGN,HGNC:18869,12,0
GGT1,HGNC:4250,2,0
GGT5,HGNC:4260,1,0
GGT6,HGNC:26891,1,0
GGTLC1,HGNC:16437,1,0
GIMAP1,HGNC:23237,1,0
GIMAP6,HGNC:21918,3,0
GIPC1,HGNC:1226,1,0
GIT2,HGNC:4273,1,0
GJA4,HGNC:4278,2,0
GJA9,HGNC:19155,2,0
GJB4,HGNC:4286,8,0
GJB7,HGNC:16690,2,0
GJC3,HGNC:17495,1,0
GJD2,HGNC:19154,1,0
GLB1L,HGNC:28129,1,0
GLB1L2,HGNC:25129,1,0
GLCE,HGNC:17855,1,0
GLDN,HGNC:29514,8,0
GLI1,HGNC:4317,7,0
GLIS1,HGNC:29525,3,0
GLMP,HGNC:29436,1,0
GLP1R,HGNC:4324,1,0
GLP2R,HGNC:4325,6,0
GLRX5,HGNC:20134,2,0
GLUD2,HGNC:4336,1,0
GMCL1,HGNC:23843,1,0
GMNN,HGNC:17493,2,0
GMPR,HGNC:4376,3,0
GMPS,HGNC:4378,1,0
GNA14,HGNC:4382,1,0
GNA15,HGNC:4383,2,0
GNAQ,HGNC:4390,2,0
GNL3L,HGNC:25553,1,0
GNLY,HGNC:4414,1,0
GNRH1,HGNC:4419,3,0
GNRH2,HGNC:4420,2,0
GOLGA2,HGNC:4425,2,0
GOLGA3,HGNC:4426,2,0
GOLGA4,HGNC:4427,5,0
GOLGA5,HGNC:4428,1,0
GOLGA6L10,HGNC:37228,2,0
GOLGA6L6,HGNC:37225,1,0
GOLGA8A,HGNC:31972,1,0
GOLGA8J,HGNC:38650,1,0
GOLGB1,HGNC:4429,2,0
GOLIM4,HGNC:15448,1,0
GOLM2,HGNC:24892,1,0
GORASP1,HGNC:16769,2,0
GORASP2,HGNC:17500,1,0
GOT1,HGNC:4432,1,0
GOT2,HGNC:4433,2,0
GP1BA,HGNC:4439,8,0
GP5,HGNC:4443,1,0
GP6,HGNC:14388,9,0
GPA33,HGNC:4445,3,0
GPAM,HGNC:24865,1,0
GPAT3,HGNC:28157,1,0
GPATCH1,HGNC:24658,2,0
GPATCH8,HGNC:29066,3,0
GPC1,HGNC:4449,1,0
GPC5,HGNC:4453,1,0
GPER1,HGNC:4485,1,0
GPI,HGNC:4458,3,0
GPKOW,HGNC:30677,2,0
GPLD1,HGNC:4459,1,0
GPNMB,HGNC:4462,7,0
GPR1,HGNC:4463,1,0
GPR101,HGNC:14963,5,0
GPR119,HGNC:19060,2,0
GPR132,HGNC:17482,1,0
GPR142,HGNC:20088,3,0
GPR153,HGNC:23618,2,0
GPR155,HGNC:22951,1,0
GPR161,HGNC:23694,1,0
GPR19,HGNC:4473,1,0
GPR34,HGNC:4490,1,0
GPR35,HGNC:4492,7,0
GPR37,HGNC:4494,1,0
GPR39,HGNC:4496,3,0
GPR52,HGNC:4508,1,0
GPR55,HGNC:4511,1,0
GPR68,HGNC:4519,1,0
GPR83,HGNC:4523,1,0
GPRASP2,HGNC:25169,3,0
GPRC5A,HGNC:9836,1,0
GPRC5B,HGNC:13308,2,0
GPRC5C,HGNC:13309,1,0
GPRC6A,HGNC:18510,4,0
GPRIN1,HGNC:24835,1,0
GPRIN3,HGNC:27733,1,0
GPSM3,HGNC:13945,1,0
GPT,HGNC:4552,9,0
GPT2,HGNC:18062,4,0
GPX4,HGNC:4556,2,0
GPX6,HGNC:4558,2,0
GRAMD1B,HGNC:29214,1,0
GRAMD2A,HGNC:27287,1,0
GRAMD4,HGNC:29113,1,0
GRAP2,HGNC:4563,3,0
GRB7,HGNC:4567,3,0
GREB1,HGNC:24885,4,0
GREB1L,HGNC:31042,4,0
GREM1,HGNC:2001,1,0
GRIA1,HGNC:4571,1,0
GRID1,HGNC:4575,2,0
GRID2IP,HGNC:18464,2,0
GRIK1,HGNC:4579,1,0
GRIK4,HGNC:4582,5,0
GRIK5,HGNC:4583,1,0
GRIN2C,HGNC:4587,7,0
GRIN3A,HGNC:16767,2,0
GRIN3B,HGNC:16768,1,0
GRIPAP1,HGNC:18706,1,0
GRK5,HGNC:4544,4,0
GRM2,HGNC:4594,3,0
GRM4,HGNC:4596,1,0
GRM7,HGNC:4599,2,0
GRM8,HGNC:4600,9,0
GRPR,HGNC:4609,2,0
GSAP,HGNC:28042,1,0
GSC,HGNC:4612,1,0
GSDMC,HGNC:7151,2,0
GSDMD,HGNC:25697,4,0
GSE1,HGNC:28979,4,0
GSR,HGNC:4623,4,0
GSTA3,HGNC:4628,3,0
GSTK1,HGNC:16906,1,0
GSTM1,HGNC:4632,4,0
GSTM5,HGNC:4637,4,0
GSTO1,HGNC:13312,2,0
GSTO2,HGNC:23064,1,0
GSX1,HGNC:20374,1,0
GTDC1,HGNC:20887,2,0
GTF2E2,HGNC:4651,1,0
GTF2H1,HGNC:4655,1,0
GTF2H3,HGNC:4657,1,0
GTF2IRD1,HGNC:4661,4,0
GTF3C1,HGNC:4664,2,0
GTSE1,HGNC:13698,8,0
GUCY1A1,HGNC:4685,1,0
GXYLT2,HGNC:33383,1,0
GYPC,HGNC:4704,2,0
GYPE,HGNC:4705,1,0
GZF1,HGNC:15808,2,0
GZMA,HGNC:4708,1,0
GZMB,HGNC:4709,2,0
GZMH,HGNC:4710,1,0
GZMM,HGNC:4712,2,0
H2AC16,HGNC:4730,1,0
H2AC17,HGNC:4735,1,0
H3C1,HGNC:4766,1,0
H6PD,HGNC:4795,12,0
HACD1,HGNC:9639,5,0
HACE1,HGNC:21033,3,0
HACL1,HGNC:17856,1,0
HAP1,HGNC:4812,6,0
HAPLN2,HGNC:17410,1,0
HAS1,HGNC:4818,1,0
HAS3,HGNC:4820,2,0
HAUS4,HGNC:20163,1,0
HAUS7,HGNC:32979,1,0
HAUS8,HGNC:30532,1,0
HAVCR1,HGNC:17866,6,0
HAVCR2,HGNC:18437,1,0
HBG1,HGNC:4831,1,0
HBG2,HGNC:4832,2,0
HBS1L,HGNC:4834,2,0
HCAR2,HGNC:24827,1,0
HCRTR1,HGNC:4848,1,0
HCRTR2,HGNC:4849,1,0
HDAC1,HGNC:4852,1,0
HDAC11,HGNC:19086,1,0
HDAC3,HGNC:4854,3,0
HDAC5,HGNC:14068,4,0
HDAC7,HGNC:14067,2,0
HDC,HGNC:4855,2,0
HDHD5,HGNC:1843,3,0
HDLBP,HGNC:4857,4,0
HDX,HGNC:26411,1,0
HEATR1,HGNC:25517,6,0
HECTD1,HGNC:20157,3,0
HECTD3,HGNC:26117,2,0
HEG1,HGNC:29227,3,0
HELB,HGNC:17196,4,0
HELLS,HGNC:4861,6,0
HELQ,HGNC:18536,2,0
HELZ2,HGNC:30021,5,0
HENMT1,HGNC:26400,2,0
HEPACAM2,HGNC:27364,1,0
HEPH,HGNC:4866,2,0
HERC5,HGNC:24368,2,0
HERC6,HGNC:26072,4,0
HEXD,HGNC:26307,1,0
HEY2,HGNC:4881,1,0
HGS,HGNC:4897,3,0
HHAT,HGNC:18270,8,0
HHEX,HGNC:4901,1,0
HHIP,HGNC:14866,2,0
HHIPL2,HGNC:25842,4,0
HIC1,HGNC:4909,1,0
HID1,HGNC:15736,2,0
HIF3A,HGNC:15825,2,0
HIKESHI,HGNC:26938,2,0
HIP1,HGNC:4913,7,0
HIP1R,HGNC:18415,2,0
HIPK3,HGNC:4915,1,0
HIPK4,HGNC:19007,3,0
HIRA,HGNC:4916,3,0
HIVEP1,HGNC:4920,22,0
HIVEP3,HGNC:13561,5,0
HK3,HGNC:4925,3,0
HKDC1,HGNC:23302,1,0
HLA-A,HGNC:4931,2,0
HLA-DPA1,HGNC:4938,1,0
HLA-DPB1,HGNC:4940,1,0
HLA-E,HGNC:4962,1,0
HLTF,HGNC:11099,6,0
HLX,HGNC:4978,1,0
HMG20A,HGNC:5001,1,0
HMGA2,HGNC:5009,1,0
HMGB1,HGNC:4983,1,0
HMGN5,HGNC:8013,3,0
HMGXB3,HGNC:28982,3,0
HMMR,HGNC:5012,2,0
HMX2,HGNC:5018,1,0
HNMT,HGNC:5028,1,0
HOOK2,HGNC:19885,2,0
HORMAD1,HGNC:25245,1,0
HORMAD2,HGNC:28383,1,0
HOXA10,HGNC:5100,1,0
HOXA13,HGNC:5102,3,0
HOXB8,HGNC:5119,1,0
HOXB9,HGNC:5120,2,0
HOXC9,HGNC:5130,1,0
HOXD4,HGNC:5138,1,0
HOXD9,HGNC:5140,1,0
HP,HGNC:5141,2,0
HPGDS,HGNC:17890,3,0
HPN,HGNC:5155,1,0
HPR,HGNC:5156,1,0
HPSE,HGNC:5164,1,0
HPX,HGNC:5171,6,0
HRC,HGNC:5178,3,0
HRG,HGNC:5181,8,0
HRH1,HGNC:5182,4,0
HS3ST3B1,HGNC:5198,1,0
HS6ST2,HGNC:19133,1,0
HSCB,HGNC:28913,1,0
HSD17B13,HGNC:18685,3,0
HSD17B2,HGNC:5211,4,0
HSD17B7,HGNC:5215,2,0
HSDL2,HGNC:18572,1,0
HSH2D,HGNC:24920,1,0
HSPA12B,HGNC:16193,1,0
HSPA1L,HGNC:5234,3,0
HSPA4,HGNC:5237,2,0
HSPA5,HGNC:5238,2,0
HSPA9,HGNC:5244,3,0
HSPB7,HGNC:5249,2,0
HSPBP1,HGNC:24989,2,0
HTN1,HGNC:5283,1,0
HTN3,HGNC:5284,1,0
HTR1A,HGNC:5286,5,0
HTR1D,HGNC:5289,1,0
HTR1E,HGNC:5291,1,0
HTR2A,HGNC:5293,1,0
HTR2B,HGNC:5294,4,0
HTR2C,HGNC:5295,4,0
HTR3A,HGNC:5297,2,0
HTR3B,HGNC:5298,3,0
HTR3C,HGNC:24003,4,0
HTR3E,HGNC:24005,2,0
HTR4,HGNC:5299,2,0
HTR6,HGNC:5301,2,0
HTR7,HGNC:5302,1,0
IBSP,HGNC:5341,1,0
IBTK,HGNC:17853,1,0
ICAM3,HGNC:5346,1,0
ICE1,HGNC:29154,5,0
ICE2,HGNC:29885,3,0
ICOSLG,HGNC:17087,2,0
IDH1,HGNC:5382,4,0
IDNK,HGNC:31367,1,0
IDO1,HGNC:6059,2,0
IER2,HGNC:28871,1,0
IFI16,HGNC:5395,1,0
IFI27,HGNC:5397,1,0
IFI35,HGNC:5399,1,0
IFI44L,HGNC:17817,3,0
IFIT1B,HGNC:23442,1,0
IFIT2,HGNC:5409,2,0
IFIT3,HGNC:5411,1,0
IFIT5,HGNC:13328,1,0
IFNA1,HGNC:5417,3,0
IFNA10,HGNC:5418,2,0
IFNA14,HGNC:5420,1,0
IFNA16,HGNC:5421,2,0
IFNA2,HGNC:5423,4,0
IFNA4,HGNC:5425,1,0
IFNA5,HGNC:5426,1,0
IFNAR2,HGNC:5433,1,0
IFNB1,HGNC:5434,2,0
IFNL1,HGNC:18363,1,0
IFNL2,HGNC:18364,3,0
IFNL3,HGNC:18365,7,0
IFRD1,HGNC:5456,1,0
IFRD2,HGNC:5457,1,0
IFT52,HGNC:15901,4,0
IFT57,HGNC:17367,2,0
IFT74,HGNC:21424,2,0
IFT88,HGNC:20606,5,0
IGDCC3,HGNC:9700,1,0
IGF2BP1,HGNC:28866,1,0
IGF2R,HGNC:5467,10,0
IGFBP3,HGNC:5472,1,0
IGFBP6,HGNC:5475,2,0
IGFBPL1,HGNC:20081,2,0
IGSF10,HGNC:26384,21,0
IGSF21,HGNC:28246,2,0
IGSF9,HGNC:18132,1,0
IGSF9B,HGNC:32326,2,0
IKZF1,HGNC:13176,3,0
IKZF2,HGNC:13177,1,0
IL12A,HGNC:5969,2,0
IL12RB2,HGNC:5972,6,0
IL13RA1,HGNC:5974,1,0
IL15RA,HGNC:5978,2,0
IL16,HGNC:5980,3,0
IL17C,HGNC:5983,2,0
IL17D,HGNC:5984,1,0
IL17RE,HGNC:18439,4,0
IL18BP,HGNC:5987,2,0
IL18R1,HGNC:5988,1,0
IL18RAP,HGNC:5989,1,0
IL1A,HGNC:5991,2,0
IL1R1,HGNC:5993,1,0
IL1R2,HGNC:5994,2,0
IL1RAP,HGNC:5995,1,0
IL1RAPL2,HGNC:5997,1,0
IL1RL1,HGNC:5998,6,0
IL1RL2,HGNC:5999,2,0
IL22,HGNC:14900,1,0
IL22RA1,HGNC:13700,2,0
IL24,HGNC:11346,2,0
IL25,HGNC:13765,2,0
IL27RA,HGNC:17290,3,0
IL2RB,HGNC:6009,4,0
IL3,HGNC:6011,2,0
IL31RA,HGNC:18969,3,0
IL32,HGNC:16830,6,0
IL33,HGNC:16028,3,0
IL34,HGNC:28529,1,0
IL37,HGNC:15563,2,0
IL3RA,HGNC:6012,2,0
IL5RA,HGNC:6017,1,0
IL6,HGNC:6018,3,0
IL9R,HGNC:6030,2,0
ILVBL,HGNC:6041,3,0
IMMP2L,HGNC:14598,1,0
IMMT,HGNC:6047,2,0
IMPA1,HGNC:6050,1,0
IMPA2,HGNC:6051,1,0
INAVA,HGNC:25599,4,0
INCENP,HGNC:6058,4,0
INHA,HGNC:6065,1,0
INMT,HGNC:6069,2,0
INO80D,HGNC:25997,2,0
INPP4A,HGNC:6074,1,0
INPP5B,HGNC:6077,1,0
INPP5J,HGNC:8956,2,0
INPP5K,HGNC:33882,7,0
INSC,HGNC:33116,1,0
INSL4,HGNC:6087,2,0
INSRR,HGNC:6093,2,0
INSYN2B,HGNC:37271,1,0
INTS2,HGNC:29241,1,0
INTS6,HGNC:14879,1,0
INTS8,HGNC:26048,2,0
IPCEF1,HGNC:21204,1,0
IPO11,HGNC:20628,1,0
IPO4,HGNC:19426,2,0
IPO8,HGNC:9853,2,0
IQCE,HGNC:29171,6,0
IQCG,HGNC:25251,1,0
IQCH,HGNC:25721,1,0
IQCK,HGNC:28556,2,0
IQGAP1,HGNC:6110,2,0
IQGAP2,HGNC:6111,6,0
IQGAP3,HGNC:20669,2,0
IQSEC1,HGNC:29112,5,0
IQSEC3,HGNC:29193,3,0
IRAG1,HGNC:7237,3,0
IRAK1,HGNC:6112,5,0
IRF2BP2,HGNC:21729,3,0
IRF2BPL,HGNC:14282,5,0
IRF3,HGNC:6118,2,0
IRF5,HGNC:6120,2,0
IRF9,HGNC:6131,1,0
IRS1,HGNC:6125,5,0
IRS2,HGNC:6126,4,0
IRS4,HGNC:6128,3,0
IRX1,HGNC:14358,1,0
ISCU,HGNC:29882,1,0
ISG20,HGNC:6130,1,0
ISM2,HGNC:23176,2,0
ISX,HGNC:28084,1,0
ISYNA1,HGNC:29821,1,0
ITGA1,HGNC:6134,2,0
ITGA4,HGNC:6140,2,0
ITGA5,HGNC:6141,4,0
ITGA8,HGNC:6144,8,0
ITGA9,HGNC:6145,3,0
ITGAL,HGNC:6148,2,0
ITGAM,HGNC:6149,1,0
ITGAX,HGNC:6152,2,0
ITGB1BP2,HGNC:6154,3,0
ITGB7,HGNC:6162,2,0
ITGBL1,HGNC:6164,2,0
ITIH1,HGNC:6166,1,0
ITIH3,HGNC:6168,2,0
ITIH4,HGNC:6169,3,0
ITIH5,HGNC:21449,1,0
ITLN1,HGNC:18259,1,0
ITLN2,HGNC:20599,1,0
ITM2B,HGNC:6174,1,0
ITPKB,HGNC:6179,2,0
ITPR2,HGNC:6181,8,0
ITPR3,HGNC:6182,12,0
ITSN1,HGNC:6183,1,0
IVL,HGNC:6187,8,0
IYD,HGNC:21071,7,0
JADE1,HGNC:30027,1,0
JADE2,HGNC:22984,1,0
JAG2,HGNC:6189,6,0
JAK1,HGNC:6190,1,0
JAM3,HGNC:15532,5,0
JARID2,HGNC:6196,5,0
JMJD7,HGNC:34397,2,0
JMY,HGNC:28916,2,0
JPH1,HGNC:14201,3,0
JPH3,HGNC:14203,10,0
JRK,HGNC:6199,2,0
JTB,HGNC:6201,1,0
KALRN,HGNC:4814,4,0
KANK2,HGNC:29300,8,0
KANK4,HGNC:27263,5,0
KANSL1L,HGNC:26310,1,0
KAT2A,HGNC:4201,1,0
KAT2B,HGNC:8638,1,0
KATNB1,HGNC:6217,3,0
KAZALD1,HGNC:25460,2,0
KCNA10,HGNC:6219,2,0
KCNAB1,HGNC:6228,3,0
KCNAB2,HGNC:6229,1,0
KCNB2,HGNC:6232,1,0
KCND1,HGNC:6237,3,0
KCNG4,HGNC:19697,2,0
KCNH7,HGNC:18863,1,0
KCNH8,HGNC:18864,2,0
KCNJ15,HGNC:6261,1,0
KCNK17,HGNC:14465,2,0
KCNK5,HGNC:6280,1,0
KCNK7,HGNC:6282,1,0
KCNMB3,HGNC:6287,2,0
KCNN4,HGNC:6293,3,0
KCNS1,HGNC:6300,3,0
KCNS2,HGNC:6301,1,0
KCNS3,HGNC:6302,1,0
KCNT2,HGNC:18866,3,0
KCNU1,HGNC:18867,1,0
KCTD1,HGNC:18249,1,0
KCTD11,HGNC:21302,1,0
KCTD18,HGNC:26446,3,0
KCTD19,HGNC:24753,1,0
KDF1,HGNC:26624,2,0
KDM1B,HGNC:21577,1,0
KDM2B,HGNC:13610,3,0
KDM4A,HGNC:22978,1,0
KDM4C,HGNC:17071,1,0
KDM4D,HGNC:25498,2,0
KDM4E,HGNC:37098,2,0
KDM5A,HGNC:9886,7,0
KDM8,HGNC:25840,1,0
KDR,HGNC:6307,10,0
KEAP1,HGNC:23177,3,0
KEL,HGNC:6308,1,0
KERA,HGNC:6309,1,0
KIAA0100,HGNC:28960,3,0
KIAA0232,HGNC:28992,3,0
KIAA0319,HGNC:21580,4,0
